client_send_time,network_time,server_receive_time,image_save_time,image_preprocessed_time,image_predicted_time,qoe_computed_time,event_produced_time,response_create_time,client_receive_time
779348.881416344,0.787,779334.924544716,779334.926453335,779334.93195206,779334.948125827,779334.948142719,779334.94896726,779334.94907389,779348.909687592
779348.909765639,0.787,779334.952906259,779334.954711696,779334.960079985,779334.97582273,779334.975837729,779334.976633065,779334.976713517,779348.937205503
779348.937283289,0.787,779334.980447992,779334.982151918,779334.987493706,779335.003253554,779335.003268752,779335.004159719,779335.004242865,779348.964851907
779348.964927289,0.787,779335.008172257,779335.009988414,779335.015071977,779335.031113114,779335.031128864,779335.032020311,779335.032108757,779348.992654093
779348.992718524,0.787,779335.035815981,779335.037660361,779335.043041734,779335.059128897,779335.059145389,779335.0599642,779335.060065199,779349.020540587
779349.020617762,0.787,779335.063770539,779335.06559894,779335.07085598,779335.086605598,779335.086621207,779335.087561636,779335.087650243,779349.04817611
779349.04825594,0.787,779335.091310048,779335.093157444,779335.098642722,779335.114612885,779335.114628264,779335.115498722,779335.115581568,779349.076045772
779349.07612422,0.787,779335.119326794,779335.121178677,779335.12637858,779335.14228856,779335.142303678,779335.14328258,779335.14336833,779349.103800179
779349.103866904,0.787,779335.146872382,779335.148654495,779335.153763476,779335.169129072,779335.16914393,779335.170202943,779335.170285327,779349.130732128
779349.130808782,0.787,779335.17375772,779335.175559329,779335.180725197,779335.195938306,779335.195955128,779335.1968649,779335.196953807,779349.157541428
779349.157618673,0.787,779335.200731413,779335.202567968,779335.207630883,779335.22307179,779335.223088151,779335.223969149,779335.224074808,779349.184525745
779349.184589916,0.787,779335.22750482,779335.229334322,779335.234554552,779335.25003836,779335.250055202,779335.250949916,779335.251052429,779349.21156673
779349.211666557,0.787,779335.25466811,779335.256469619,779335.261855652,779335.277273165,779335.277289446,779335.278239042,779335.278329443,779349.238799646
779349.238877752,0.787,779335.28188448,779335.283647637,779335.28928888,779335.304913984,779335.304930505,779335.305950614,779335.306051674,779349.266555564
779349.266667595,0.787,779335.309512715,779335.311241097,779335.316357432,779335.331638218,779335.331653457,779335.332451197,779335.332628671,779349.293165909
779349.29323008,0.787,779335.335924372,779335.337562844,779335.34290844,779335.358069922,779335.358086403,779335.358967801,779335.35907878,779349.319658564
779349.319720831,0.787,779335.362863951,779335.364670088,779335.369750516,779335.385350944,779335.385367956,779335.386300931,779335.386392082,779349.346875448
779349.346954457,0.787,779335.39048396,779335.392551109,779335.398433975,779335.415333698,779335.415360599,779335.416127982,779335.416279057,779349.377209275
779349.377287501,0.787,779335.420342831,779335.422192932,779335.427927449,779335.444608791,779335.44463456,779335.445598343,779335.445881405,779349.406778312
779349.406858594,0.787,779335.449883073,779335.451790972,779335.457258367,779335.474231498,779335.474256755,779335.475085855,779335.47520538,779349.43614911
779349.436227657,0.787,779335.479371086,779335.481276491,779335.487077845,779335.504068277,779335.504094567,779335.504982798,779335.505125186,779349.465856688
779349.465931849,0.787,779335.508964789,779335.51082053,779335.516399435,779335.533182438,779335.533207144,779335.53408214,779335.534207596,779349.494930955
779349.495043988,0.787,779335.538209805,779335.540107425,779335.545838817,779335.563177045,779335.563205137,779335.564073551,779335.564201692,779349.524942945
779349.525057611,0.787,779335.568243615,779335.57025536,779335.576060611,779335.592858803,779335.592886094,779335.593844246,779335.593969482,779349.55480744
779349.554885577,0.787,779335.598020583,779335.599927991,779335.605600051,779335.6224556,779335.62248241,779335.623264652,779335.623384077,779349.584157987
779349.584236254,0.787,779335.627202871,779335.629021312,779335.634804281,779335.651505449,779335.651529825,779335.652294293,779335.652431872,779349.61311816
779349.613194132,0.787,779335.656282626,779335.658220712,779335.664079625,779335.680721942,779335.680745828,779335.681684543,779335.681797726,779349.642489887
779349.642566821,0.787,779335.685634394,779335.687459336,779335.693143701,779335.709811987,779335.709836393,779335.710633603,779335.710750052,779349.671453005
779349.671530031,0.787,779335.714494556,779335.716282199,779335.722179523,779335.738635109,779335.738655619,779335.739616476,779335.739728236,779349.700355051
779349.700431895,0.787,779335.743566086,779335.745482902,779335.751041459,779335.767498658,779335.767522454,779335.768437464,779335.76856232,779349.729274026
779349.72935066,0.787,779335.77254369,779335.774586914,779335.780410018,779335.798866348,779335.798891335,779335.799867612,779335.799992046,779349.760788221
779349.760865807,0.787,779335.803973957,779335.806020768,779335.81172609,779335.828384569,779335.828410147,779335.829144058,779335.829260928,779349.789895171
779349.789972727,0.787,779335.832937695,779335.834789388,779335.840546438,779335.857145754,779335.857171143,779335.857987228,779335.858124376,779349.818864721
779349.818941185,0.787,779335.862101207,779335.863919658,779335.869563205,779335.886243534,779335.886266828,779335.887041415,779335.88716049,779349.84789621
779349.847974757,0.787,779335.891098427,779335.892929342,779335.898644062,779335.915635687,779335.91566389,779335.916481949,779335.916611022,779349.877382342
779349.877460348,0.787,779335.920698141,779335.922636688,779335.928254977,779335.945274515,779335.945303179,779335.946224221,779335.946342514,779349.907124978
779349.907201311,0.787,779335.950188429,779335.9519641,779335.957465429,779335.973889696,779335.973915896,779335.974791433,779335.974908583,779349.935652717
779349.935728199,0.787,779335.978733178,779335.980579822,779335.986086932,779336.002623962,779336.002649109,779336.003539845,779336.003655342,779349.964331391
779349.964408135,0.787,779336.007483985,779336.009285243,779336.014883805,779336.031605532,779336.031630058,779336.032482883,779336.032599773,779349.993326639
779349.993404446,0.787,779336.036267332,779336.038059113,779336.043531879,779336.060341571,779336.060364916,779336.061165462,779336.06129241,779350.022037906
779350.022182859,0.787,779336.065351326,779336.067319078,779336.072989525,779336.089315718,779336.089341406,779336.090201645,779336.090325688,779350.051086354
779350.051153992,0.787,779336.094144152,779336.096018137,779336.101919409,779336.118349708,779336.118373011,779336.119216319,779336.119339259,779350.080164308
779350.080243196,0.787,779336.123309118,779336.125249147,779336.131069075,779336.148076761,779336.148101388,779336.148938633,779336.149076963,779350.109800673
779350.109876736,0.787,779336.152976288,779336.154834855,779336.16038735,779336.177175072,779336.17720077,779336.178058192,779336.17817888,779350.138930988
779350.139044822,0.787,779336.182148568,779336.184037642,779336.18957573,779336.206160971,779336.206185437,779336.206982526,779336.20711757,779350.167849673
779350.167913112,0.787,779336.210835535,779336.212745959,779336.218401688,779336.235273227,779336.235297673,779336.236193318,779336.236317191,779350.197341345
779350.197419652,0.787,779336.240561185,779336.242409382,779336.247959903,779336.264744098,779336.264769356,779336.265691992,779336.265819311,779350.226693996
779350.226772303,0.787,779336.269861566,779336.271772611,779336.277374369,779336.294204601,779336.29423081,779336.295280584,779336.295407683,779350.256222599
779350.256301518,0.787,779336.29939265,779336.301355392,779336.307059303,779336.323811998,779336.323837225,779336.324708134,779336.324826396,779350.285619332
779350.285715093,0.787,779336.329035074,779336.330854126,779336.336485109,779336.353388839,779336.353427402,779336.354378791,779336.354515579,779350.315284271
779350.315361946,0.787,779336.358516464,779336.36048038,779336.366432707,779336.383577891,779336.383600544,779336.384440945,779336.38456612,779350.345346196
779350.345424053,0.787,779336.388936452,779336.390823281,779336.396625276,779336.413202652,779336.41322262,779336.414112874,779336.414228171,779350.374912388
779350.374990335,0.787,779336.418441457,779336.420481395,779336.426478006,779336.443443983,779336.443471484,779336.444403508,779336.444540275,779350.405319272
779350.405397579,0.787,779336.448474576,779336.450318425,779336.456366102,779336.473211572,779336.473236209,779336.474126443,779336.474246309,779350.435043021
779350.4351225,0.787,779336.478286759,779336.48016341,779336.485717228,779336.502364556,779336.502389152,779336.503219524,779336.503349409,779350.464223318
779350.464298549,0.787,779336.507158924,779336.509100107,779336.514726622,779336.531437268,779336.531463928,779336.532299129,779336.532433001,779350.493152794
779350.493228676,0.787,779336.536119336,779336.537938488,779336.543662125,779336.560465236,779336.560489672,779336.561383113,779336.561519018,779350.522257739
779350.52233246,0.787,779336.565528631,779336.567436861,779336.573065549,779336.590237555,779336.590263363,779336.591191589,779336.591315933,779350.552060327
779350.552137231,0.787,779336.595229325,779336.597123247,779336.602614769,779336.619606915,779336.619632002,779336.62050293,779336.620626242,779350.581471998
779350.581549824,0.787,779336.624713231,779336.626539767,779336.632261601,779336.649192471,779336.649215795,779336.650133061,779336.650247787,779350.611055905
779350.611123272,0.787,779336.654164495,779336.656017231,779336.661536684,779336.678275063,779336.678297124,779336.679187108,779336.679312083,779350.640101539
779350.640179885,0.787,779336.683270991,779336.685281703,779336.690952432,779336.7079885,779336.708044766,779336.708736368,779336.708861242,779350.669749987
779350.669813788,0.787,779336.712899749,779336.714813219,779336.720699162,779336.738070791,779336.738095619,779336.739064371,779336.739187263,779350.69986437
779350.699942877,0.787,779336.743155948,779336.745101929,779336.751117466,779336.768084935,779336.76810858,779336.769061873,779336.769191477,779350.729843669
779350.729915303,0.787,779336.772879094,779336.774863988,779336.7809357,779336.798210408,779336.798234584,779336.799174452,779336.7993014,779350.759944899
779350.760040889,0.787,779336.802983266,779336.80489366,779336.81050172,779336.826709892,779336.826734198,779336.827578596,779336.82769762,779350.788455286
779350.788537089,0.787,779336.831581807,779336.833485588,779336.838907277,779336.855638964,779336.85566347,779336.856501627,779336.856614139,779350.817409819
779350.817488346,0.787,779336.860628601,779336.862550807,779336.86829871,779336.885081772,779336.885107241,779336.885871568,779336.885992235,779350.846752401
779350.846833844,0.787,779336.89035905,779336.892278331,779336.897744804,779336.914128916,779336.914147412,779336.915118268,779336.915214358,779350.875831508
779350.875910236,0.787,779336.919280939,779336.921352005,779336.927447913,779336.94415346,779336.944180671,779336.945065555,779336.945183818,779350.905904724
779350.905983582,0.787,779336.948935346,779336.950813178,779336.95632093,779336.973179735,779336.973207737,779336.974205945,779336.974324178,779350.934964346
779350.935077639,0.787,779336.978350131,779336.980251989,779336.985739532,779337.001804955,779337.001823279,779337.002602044,779337.002698185,779350.963373473
779350.963450528,0.787,779337.007026628,779337.009161554,779337.015215573,779337.03193152,779337.031959021,779337.032795496,779337.032917544,779350.993664257
779350.993746422,0.787,779337.036890659,779337.038786786,779337.044570126,779337.061557092,779337.061580907,779337.062349273,779337.062491721,779351.023215181
779351.023295182,0.787,779337.066259779,779337.068253249,779337.074064321,779337.090674008,779337.090700127,779337.091725506,779337.091846854,779351.05248658
779351.052562953,0.787,779337.095697939,779337.097564531,779337.103127666,779337.119695384,779337.119721633,779337.120684334,779337.12081482,779351.081494032
779351.081566658,0.787,779337.124634495,779337.126633255,779337.132289916,779337.148985124,779337.149033175,779337.149922417,779337.150065607,779351.110747917
779351.11082368,0.787,779337.153964691,779337.155788092,779337.161534663,779337.178136765,779337.178161421,779337.179017402,779337.17914448,779351.139836221
779351.139914117,0.787,779337.18315258,779337.185089714,779337.190693216,779337.207580375,779337.207605753,779337.208269541,779337.208386662,779351.169131676
779351.169209351,0.787,779337.21225008,779337.214143863,779337.219911433,779337.236770168,779337.236795385,779337.237642658,779337.237773054,779351.198539651
779351.19861912,0.787,779337.241762479,779337.243665179,779337.249537816,779337.266324466,779337.266347399,779337.267200474,779337.267323244,779351.227947886
779351.228060809,0.787,779337.271561458,779337.273579694,779337.279166865,779337.296212101,779337.296232941,779337.297213245,779337.297329393,779351.257871431
779351.257937064,0.787,779337.301332112,779337.303434018,779337.309459081,779337.32636718,779337.326394401,779337.327359466,779337.327507856,779351.288175461
779351.288242457,0.787,779337.331351336,779337.333278892,779337.338958496,779337.355785512,779337.35581123,779337.356625422,779337.35675215,779351.31747266
779351.317553582,0.787,779337.360681503,779337.362621041,779337.368230304,779337.385346644,779337.385370849,779337.386294235,779337.386425963,779351.347159468
779351.347239259,0.787,779337.390241932,779337.392093817,779337.39773561,779337.414397024,779337.414435486,779337.415320982,779337.415461185,779351.376129901
779351.3761988,0.787,779337.419290068,779337.421274772,779337.427298594,779337.444265373,779337.444293085,779337.44515159,779337.445276304,779351.405948509
779351.406060299,0.787,779337.449121798,779337.450947824,779337.456823808,779337.473655452,779337.473681682,779337.474482458,779337.47460056,779351.435309035
779351.435392261,0.787,779337.478514093,779337.480310261,779337.485820156,779337.502363027,779337.502388556,779337.503262279,779337.5033794,779351.464098777
779351.464178596,0.787,779337.507015951,779337.508842647,779337.514302849,779337.530996363,779337.53104776,779337.531893591,779337.532034416,779351.49272406
779351.492801857,0.787,779337.535734537,779337.53757565,779337.543214799,779337.559843421,779337.559870452,779337.560708319,779337.560834095,779351.521500248
779351.521650379,0.787,779337.564768977,779337.566730948,779337.572463332,779337.589127221,779337.5891534,779337.590080404,779337.590198707,779351.55084805
779351.550926318,0.787,779337.593904258,779337.595798009,779337.601701566,779337.618379751,779337.61840595,779337.619269936,779337.619395673,779351.580118227
779351.580199369,0.787,779337.623347296,779337.625266527,779337.630851133,779337.647468073,779337.647493962,779337.64829031,779337.648458106,779351.609108757
779351.609184869,0.787,779337.652168816,779337.653948825,779337.659404478,779337.675933793,779337.675957818,779337.67687299,779337.67698991,779351.637648278
779351.637799012,0.787,779337.681030431,779337.682927971,779337.688921736,779337.705429852,779337.705454579,779337.706562653,779337.706713527,779351.667408306
779351.667503605,0.787,779337.710478991,779337.712330944,779337.71798932,779337.735483179,779337.735507555,779337.736473312,779337.736601614,779351.697244787
779351.697330248,0.787,779337.740393366,779337.742479531,779337.74804469,779337.765170568,779337.765195344,779337.766222838,779337.766343113,779351.727044689
779351.727153183,0.787,779337.770358016,779337.772288568,779337.778353548,779337.795760074,779337.795784289,779337.796715792,779337.796833604,779351.75750325
779351.75760467,0.787,779337.800625487,779337.802451112,779337.808289675,779337.827094992,779337.827150777,779337.828111845,779337.828263631,779351.789033426
779351.789134766,0.787,779337.832739371,779337.834827268,779337.84102657,779337.858218562,779337.858239783,779337.859149874,779337.859269229,779351.820091034
779351.820198926,0.787,779337.863759396,779337.865800095,779337.871802396,779337.889235673,779337.889262803,779337.890236545,779337.890355619,779351.851091362
779351.851176923,0.787,779337.894094773,779337.895951366,779337.901505095,779337.918870593,779337.918896601,779337.919684394,779337.919805902,779351.880463691
779351.880569359,0.787,779337.923625537,779337.925516074,779337.931205117,779337.948741226,779337.948765942,779337.949655035,779337.949772837,779351.910506409
779351.910616817,0.787,779337.953625074,779337.95557937,779337.961497594,779337.978689856,779337.978713661,779337.979549082,779337.979681231,779351.940360664
779351.940466804,0.787,779337.983969759,779337.985940997,779337.991483875,779338.008441386,779338.0084651,779338.009341569,779338.009481532,779351.970218805
779351.970304867,0.787,779338.013269759,779338.015177207,779338.020764518,779338.038151908,779338.038178548,779338.038975747,779338.039129667,779351.999825666
779351.999928609,0.787,779338.043049752,779338.044990132,779338.050735991,779338.067494007,779338.067519404,779338.068454073,779338.068604877,779352.029285659
779352.029378524,0.787,779338.072441965,779338.074422921,779338.080229234,779338.09720529,779338.097231519,779338.098083733,779338.098214429,779352.058916323
779352.059047188,0.787,779338.10238252,779338.104356283,779338.110513175,779338.127933477,779338.127958644,779338.128767295,779338.128888814,779352.08961235
779352.089734248,0.787,779338.132852281,779338.134772032,779338.140589847,779338.157337913,779338.15736234,779338.158237726,779338.158354356,779352.119153224
779352.11925752,0.787,779338.162717514,779338.164788329,779338.171147803,779338.188309619,779338.188337872,779338.189050592,779338.189179244,779352.149858209
779352.149935855,0.787,779338.193346464,779338.195402321,779338.201123234,779338.218286662,779338.2183122,779338.219156648,779338.219275522,779352.180132402
779352.18021106,0.787,779338.223609836,779338.225718533,779338.231490221,779338.248432994,779338.248462039,779338.249322938,779338.249459785,779352.210196833
779352.210273136,0.787,779338.253182659,779338.254983317,779338.260650167,779338.277584735,779338.277611526,779338.278471914,779338.278596358,779352.239343236
779352.239420501,0.787,779338.282780389,779338.284859771,779338.290506293,779338.307812861,779338.307838349,779338.308676696,779338.308795128,779352.269429758
779352.269506703,0.787,779338.312840059,779338.31481307,779338.320792679,779338.337935308,779338.337962539,779338.33886133,779338.338985344,779352.299662843
779352.299743165,0.787,779338.34265188,779338.344458881,779338.350168251,779338.366974076,779338.367022658,779338.36784751,779338.36797482,779352.328639798
779352.328717686,0.787,779338.372220416,779338.374155717,779338.379825162,779338.396670453,779338.396694297,779338.397438036,779338.397566097,779352.358294648
779352.358372574,0.787,779338.401976915,779338.404082636,779338.409749887,779338.426956658,779338.426984891,779338.427907987,779338.428052459,779352.388735665
779352.388813091,0.787,779338.431822101,779338.433649448,779338.439172098,779338.45614613,779338.456171177,779338.457035532,779338.457154847,779352.417819262
779352.417896126,0.787,779338.460778535,779338.462628294,779338.468113613,779338.485139683,779338.485167475,779338.485888081,779338.48604166,779352.446757012
779352.446834808,0.787,779338.489918423,779338.491865927,779338.497329906,779338.514240548,779338.514266176,779338.515300703,779338.515445375,779352.476108894
779352.476184015,0.787,779338.519201862,779338.521151299,779338.52718505,779338.54502987,779338.545058444,779338.545969758,779338.546117556,779352.506859062
779352.506935426,0.787,779338.549945628,779338.551948867,779338.557592403,779338.574723621,779338.574751163,779338.575770741,779338.575904633,779352.536791984
779352.536869309,0.787,779338.579918173,779338.58197881,779338.587933872,779338.60687797,779338.606904891,779338.607697552,779338.607817989,779352.568559505
779352.568654113,0.787,779338.612146662,779338.614146555,779338.619856015,779338.637252843,779338.637277519,779338.638218559,779338.63861259,779352.599475988
779352.59954081,0.787,779338.642847057,779338.644828955,779338.650329733,779338.667549878,779338.667575897,779338.668346016,779338.66848087,779352.629210056
779352.629290948,0.787,779338.672256252,779338.674105371,779338.679822536,779338.696847594,779338.696872411,779338.697756704,779338.697885667,779352.658708
779352.65878798,0.787,779338.70195342,779338.703880936,779338.709238784,779338.725973466,779338.725993785,779338.726810652,779338.726921129,779352.687524505
779352.687599396,0.787,779338.73056289,779338.732514521,779338.738454806,779338.755581506,779338.755601764,779338.756475929,779338.756591867,779352.717221673
779352.717300061,0.787,779338.760148057,779338.761929768,779338.76721971,779338.783600776,779338.783627837,779338.784571382,779338.784698762,779352.745400788
779352.74547673,0.787,779338.788721379,779338.79057682,779338.79633875,779338.813042613,779338.813067169,779338.814058945,779338.814174012,779352.774854428
779352.774932866,0.787,779338.81806988,779338.819883833,779338.825286156,779338.84219205,779338.842217478,779338.842991955,779338.843142428,779352.803862372
779352.803939667,0.787,779338.847117335,779338.849111708,779338.854734365,779338.871145878,779338.871167851,779338.87191746,779338.872052264,779352.832706487
779352.832784583,0.787,779338.875756382,779338.877653661,779338.883322485,779338.900874846,779338.900904692,779338.901739873,779338.901885898,779352.862608471
779352.862708168,0.787,779338.905868239,779338.907850839,779338.913565079,779338.929935906,779338.929959771,779338.930814068,779338.930927261,779352.891576849
779352.891691294,0.787,779338.934793835,779338.936668912,779338.94217957,779338.960784109,779338.960810058,779338.961776466,779338.961897574,779352.922621993
779352.922717592,0.787,779338.966089279,779338.96809916,779338.973885174,779338.993794269,779338.993819576,779338.994678812,779338.994939262,779352.955648233
779352.955727602,0.787,779338.998647488,779339.001613848,779339.007056407,779339.024214446,779339.024240645,779339.024988662,779339.025122844,779352.985817108
779352.985894303,0.787,779339.028783511,779339.030586773,779339.036391934,779339.053216655,779339.053242464,779339.054131506,779339.054250681,779353.014924066
779353.015027842,0.787,779339.057840403,779339.059655408,779339.065102035,779339.081879667,779339.081903662,779339.082682918,779339.08280069,779353.043417213
779353.043537939,0.787,779339.086630334,779339.08848836,779339.094025276,779339.111122219,779339.111148358,779339.112055495,779339.112176682,779353.072818976
779353.072895619,0.787,779339.115913964,779339.11780504,779339.123233082,779339.140147492,779339.14017324,779339.141099734,779339.141219108,779353.101934021
779353.102044399,0.787,779339.144960036,779339.146848679,779339.15251593,779339.169760932,779339.169786841,779339.17063213,779339.170749111,779353.13141893
779353.131485776,0.787,779339.174465772,779339.176314721,779339.181964239,779339.199111958,779339.199136504,779339.200040014,779339.200156562,779353.160881017
779353.160958353,0.787,779339.203907329,779339.205738894,779339.211511975,779339.228462403,779339.228486077,779339.229277325,779339.229394476,779353.190064142
779353.190141538,0.787,779339.233156773,779339.234959846,779339.240707738,779339.2577559,779339.257781759,779339.258761782,779339.258876509,779353.21954284
779353.21961227,0.787,779339.262610783,779339.264440416,779339.269963756,779339.287125792,779339.287150989,779339.288221183,779339.288337632,779353.249135211
779353.249214129,0.787,779339.292551308,779339.294672068,779339.300719465,779339.317890667,779339.317916015,779339.31885394,779339.318982592,779353.279669212
779353.279737181,0.787,779339.323219402,779339.325238871,779339.33084108,779339.347831984,779339.347850839,779339.348665782,779339.348763507,779353.309436404
779353.309514902,0.787,779339.352357728,779339.354137987,779339.359541402,779339.376217574,779339.376233654,779339.377046703,779339.377489206,779353.338252807
779353.3383289,0.787,779339.381258117,779339.383052101,779339.388221316,779339.404613643,779339.404630194,779339.40535587,779339.4056642,779353.366257944
779353.366339758,0.787,779339.410040512,779339.412180729,779339.417912962,779339.434361917,779339.434386222,779339.435247132,779339.435365625,779353.39603883
779353.39611798,0.787,779339.439212872,779339.440988903,779339.446449436,779339.463594861,779339.463621641,779339.464491527,779339.464617845,779353.426036996
779353.426253653,0.787,779339.470273034,779339.472113186,779339.477495501,779339.494338235,779339.494358194,779339.495305525,779339.495438646,779353.456907291
779353.45716208,0.787,779339.501136375,779339.50323354,779339.509222106,779339.526827035,779339.526847212,779339.527705949,779339.527820213,779353.488696545
779353.488841477,0.787,779339.532098071,779339.533966135,779339.539447787,779339.556231452,779339.55625749,779339.557254025,779339.557391874,779353.518169061
779353.518271353,0.787,779339.561626851,779339.56357147,779339.56922747,779339.586268638,779339.586287513,779339.587273648,779339.587372314,779353.547980455
779353.548118824,0.787,779339.591646545,779339.593699979,779339.599557297,779339.61693554,779339.616960797,779339.617829561,779339.617946261,779353.578864035
779353.578979613,0.787,779339.622031867,779339.623937121,779339.629683241,779339.646858561,779339.646884661,779339.647745049,779339.647862651,779353.608554842
779353.608678736,0.787,779339.651842627,779339.653792346,779339.659379787,779339.676640057,779339.676665405,779339.677528509,779339.677646141,779353.638329717
779353.638426749,0.787,779339.682075483,779339.684132823,779339.690078017,779339.707142911,779339.707170903,779339.707958665,779339.708103658,779353.668992891
779353.669123086,0.787,779339.712226533,779339.714115026,779339.720115004,779339.737075531,779339.737102131,779339.737967068,779339.738109285,779353.698790309
779353.698895197,0.787,779339.741875651,779339.743694843,779339.749353999,779339.766264141,779339.766290511,779339.767219569,779339.767343341,779353.728034596
779353.728138502,0.787,779339.771136266,779339.772934088,779339.778466517,779339.795101691,779339.79512782,779339.795943705,779339.796087736,779353.756785267
779353.75688805,0.787,779339.799762409,779339.801529243,779339.807267117,779339.824254935,779339.824281425,779339.825122026,779339.825243946,779353.785921601
779353.786050563,0.787,779339.829095632,779339.830929962,779339.836527542,779339.853738671,779339.853765772,779339.854565266,779339.854685162,779353.815338424
779353.815447589,0.787,779339.858950435,779339.860884433,779339.866315691,779339.88284733,779339.882865736,779339.883626627,779339.883726675,779353.844335406
779353.844439501,0.787,779339.887530451,779339.889291715,779339.894624286,779339.910895646,779339.910911426,779339.911819313,779339.911905486,779353.872669221
779353.872770812,0.787,779339.915786216,779339.917573388,779339.92280482,779339.93916644,779339.939183342,779339.939976664,779339.94008601,779353.900571245
779353.900688605,0.787,779339.944080294,779339.946022678,779339.951854549,779339.970638255,779339.970677941,779339.971590527,779339.971734618,779353.932400163
779353.932487236,0.787,779339.97569048,779339.977662369,779339.983139804,779340.000041119,779340.000064904,779340.000925593,779340.001098748,779353.961829017
779353.961930477,0.787,779340.004944693,779340.006828548,779340.012518913,779340.029349756,779340.029376626,779340.030239559,779340.030366759,779353.991095636
779353.991197978,0.787,779340.03433273,779340.036227685,779340.041840003,779340.058401699,779340.058442054,779340.059322601,779340.059467544,779354.020215272
779354.020317594,0.787,779340.063501092,779340.065516494,779340.071469663,779340.088398179,779340.088440609,779340.089256424,779340.089386118,779354.05021565
779354.050302222,0.787,779340.093441677,779340.095374383,779340.100771647,779340.117631033,779340.117657813,779340.118462226,779340.118597711,779354.079348286
779354.079451591,0.787,779340.12273763,779340.124759924,779340.130435581,779340.147469355,779340.147494543,779340.148346305,779340.148481469,779354.109165972
779354.109269616,0.787,779340.152157555,779340.153957651,779340.159485581,779340.176509286,779340.176536988,779340.177404991,779340.177554282,779354.138274445
779354.138370517,0.787,779340.181382424,779340.183321021,779340.188949219,779340.205772828,779340.205795681,779340.206706695,779340.206825277,779354.167481543
779354.167584065,0.787,779340.210673237,779340.212579292,779340.218219894,779340.235958894,779340.235986357,779340.236873505,779340.237023057,779354.19774196
779354.197846216,0.787,779340.240958831,779340.242902808,779340.248304499,779340.264714972,779340.264737243,779340.265569228,779340.265689886,779354.226381611
779354.226486077,0.787,779340.269655085,779340.271777688,779340.277714477,779340.294836647,779340.294863217,779340.295815208,779340.295937569,779354.256682164
779354.256784346,0.787,779340.299702801,779340.301540499,779340.307294664,779340.324477368,779340.324506954,779340.325420994,779340.325544656,779354.286223961
779354.286327496,0.787,779340.329248765,779340.3311179,779340.336852729,779340.35399114,779340.354042396,779340.354797828,779340.354914498,779354.31565507
